Freq.	V(n005)
2.11836113524824e+05	(4.92844618217554e+01dB,1.76912524989886e+02°)
2.12324446199996e+05	(4.92844863464303e+01dB,1.76905397670662e+02°)
2.12813904598245e+05	(4.92845109839961e+01dB,1.76898253852209e+02°)
2.13304491314632e+05	(4.92845357349728e+01dB,1.76891093496138e+02°)
2.13796208950197e+05	(4.92845605998777e+01dB,1.76883916563734e+02°)
2.14289060111980e+05	(4.92845855792368e+01dB,1.76876723016306e+02°)
2.14783047413027e+05	(4.92846106735725e+01dB,1.76869512815141e+02°)
2.15278173472411e+05	(4.92846358834177e+01dB,1.76862285921362e+02°)
2.15774440915240e+05	(4.92846612092951e+01dB,1.76855042295884e+02°)
2.16271852372676e+05	(4.92846866517436e+01dB,1.76847781899784e+02°)
2.16770410481943e+05	(4.92847122112945e+01dB,1.76840504693765e+02°)
2.17270117886348e+05	(4.92847378884875e+01dB,1.76833210638648e+02°)
2.17770977235289e+05	(4.92847636838599e+01dB,1.76825899695064e+02°)
2.18272991184273e+05	(4.92847895979580e+01dB,1.76818571823576e+02°)
2.18776162394928e+05	(4.92848156313222e+01dB,1.76811226984602e+02°)
2.19280493535018e+05	(4.92848417845038e+01dB,1.76803865138586e+02°)
2.19785987278456e+05	(4.92848680580497e+01dB,1.76796486245759e+02°)
2.20292646305319e+05	(4.92848944525140e+01dB,1.76789090266204e+02°)
2.20800473301863e+05	(4.92849209684492e+01dB,1.76781677160154e+02°)
2.21309470960537e+05	(4.92849476064144e+01dB,1.76774246887527e+02°)
2.21819641979995e+05	(4.92849743669715e+01dB,1.76766799408264e+02°)
2.22330989065113e+05	(4.92850012506799e+01dB,1.76759334682069e+02°)
2.22843514927003e+05	(4.92850282581054e+01dB,1.76751852668690e+02°)
2.23357222283026e+05	(4.92850553898157e+01dB,1.76744353327710e+02°)
2.23872113856806e+05	(4.92850826463805e+01dB,1.76736836618610e+02°)
2.24388192378249e+05	(4.92851100283736e+01dB,1.76729302500852e+02°)
2.24905460583550e+05	(4.92851375363703e+01dB,1.76721750933723e+02°)
2.25423921215215e+05	(4.92851651709502e+01dB,1.76714181876463e+02°)
2.25943577022070e+05	(4.92851929326877e+01dB,1.76706595288093e+02°)
2.26464430759278e+05	(4.92852208221730e+01dB,1.76698991127654e+02°)
2.26986485188354e+05	(4.92852488399889e+01dB,1.76691369354118e+02°)
2.27509743077179e+05	(4.92852769867240e+01dB,1.76683729926281e+02°)
2.28034207200014e+05	(4.92853052629723e+01dB,1.76676072802916e+02°)
2.28559880337515e+05	(4.92853336693240e+01dB,1.76668397942522e+02°)
2.29086765276749e+05	(4.92853622063785e+01dB,1.76660705303697e+02°)
2.29614864811208e+05	(4.92853908747345e+01dB,1.76652994844816e+02°)
2.30144181740822e+05	(4.92854196749928e+01dB,1.76645266524252e+02°)
2.30674718871978e+05	(4.92854486077605e+01dB,1.76637520300180e+02°)
2.31206479017531e+05	(4.92854776736446e+01dB,1.76629756130772e+02°)
2.31739464996819e+05	(4.92855068732547e+01dB,1.76621973973976e+02°)
2.32273679635682e+05	(4.92855362072041e+01dB,1.76614173787712e+02°)
2.32809125766472e+05	(4.92855656761095e+01dB,1.76606355529900e+02°)
2.33345806228071e+05	(4.92855952805905e+01dB,1.76598519158134e+02°)
2.33883723865906e+05	(4.92856250212657e+01dB,1.76590664630078e+02°)
2.34422881531963e+05	(4.92856548987638e+01dB,1.76582791903197e+02°)
2.34963282084802e+05	(4.92856849137086e+01dB,1.76574900935055e+02°)
2.35504928389572e+05	(4.92857150667315e+01dB,1.76566991682756e+02°)
2.36047823318028e+05	(4.92857453584660e+01dB,1.76559064103634e+02°)
2.36591969748546e+05	(4.92857757895475e+01dB,1.76551118154715e+02°)
2.37137370566136e+05	(4.92858063606150e+01dB,1.76543153793024e+02°)
2.37684028662458e+05	(4.92858370723090e+01dB,1.76535170975481e+02°)
2.38231946935839e+05	(4.92858679252772e+01dB,1.76527169658904e+02°)
2.38781128291288e+05	(4.92858989201640e+01dB,1.76519149799772e+02°)
2.39331575640509e+05	(4.92859300576228e+01dB,1.76511111354979e+02°)
2.39883291901919e+05	(4.92859613383021e+01dB,1.76503054280743e+02°)
2.40436280000663e+05	(4.92859927628640e+01dB,1.76494978533539e+02°)
2.40990542868629e+05	(4.92860243319646e+01dB,1.76486884069609e+02°)
2.41546083444464e+05	(4.92860560462699e+01dB,1.76478770845139e+02°)
2.42102904673588e+05	(4.92860879064408e+01dB,1.76470638816132e+02°)
2.42661009508211e+05	(4.92861199131485e+01dB,1.76462487938590e+02°)
2.43220400907351e+05	(4.92861520670639e+01dB,1.76454318168354e+02°)
2.43781081836845e+05	(4.92861843688599e+01dB,1.76446129461136e+02°)
2.44343055269367e+05	(4.92862168192184e+01dB,1.76437921772561e+02°)
2.44906324184444e+05	(4.92862494188163e+01dB,1.76429695058098e+02°)
2.45470891568472e+05	(4.92862821683364e+01dB,1.76421449273295e+02°)
2.46036760414732e+05	(4.92863150684711e+01dB,1.76413184373321e+02°)
2.46603933723403e+05	(4.92863481199059e+01dB,1.76404900313429e+02°)
2.47172414501582e+05	(4.92863813233350e+01dB,1.76396597048679e+02°)
2.47742205763297e+05	(4.92864146794566e+01dB,1.76388274534160e+02°)
2.48313310529526e+05	(4.92864481889679e+01dB,1.76379932724498e+02°)
2.48885731828208e+05	(4.92864818525728e+01dB,1.76371571574671e+02°)
2.49459472694264e+05	(4.92865156709758e+01dB,1.76363191039332e+02°)
2.50034536169612e+05	(4.92865496448869e+01dB,1.76354791072914e+02°)
2.50610925303180e+05	(4.92865837750205e+01dB,1.76346371629901e+02°)
2.51188643150926e+05	(4.92866180620877e+01dB,1.76337932664615e+02°)
2.51767692775854e+05	(4.92866525068112e+01dB,1.76329474131238e+02°)
2.52348077248026e+05	(4.92866871099122e+01dB,1.76320995983924e+02°)
2.52929799644583e+05	(4.92867218721130e+01dB,1.76312498176551e+02°)
2.53512863049759e+05	(4.92867567941469e+01dB,1.76303980663132e+02°)
2.54097270554898e+05	(4.92867918767437e+01dB,1.76295443397319e+02°)
2.54683025258472e+05	(4.92868271206370e+01dB,1.76286886332876e+02°)
2.55270130266092e+05	(4.92868625265693e+01dB,1.76278309423230e+02°)
2.55858588690532e+05	(4.92868980952795e+01dB,1.76269712621834e+02°)
2.56448403651739e+05	(4.92869338275137e+01dB,1.76261095882140e+02°)
2.57039578276854e+05	(4.92869697240201e+01dB,1.76252459157097e+02°)
2.57632115700225e+05	(4.92870057855532e+01dB,1.76243802399984e+02°)
2.58226019063427e+05	(4.92870420128654e+01dB,1.76235125563717e+02°)
2.58821291515276e+05	(4.92870784067173e+01dB,1.76226428601210e+02°)
2.59417936211849e+05	(4.92871149678712e+01dB,1.76217711465090e+02°)
2.60015956316494e+05	(4.92871516970937e+01dB,1.76208974108071e+02°)
2.60615354999857e+05	(4.92871885951541e+01dB,1.76200216482663e+02°)
2.61216135439888e+05	(4.92872256628241e+01dB,1.76191438541204e+02°)
2.61818300821865e+05	(4.92872629008792e+01dB,1.76182640236005e+02°)
2.62421854338411e+05	(4.92873003101017e+01dB,1.76173821519256e+02°)
2.63026799189505e+05	(4.92873378912747e+01dB,1.76164982342976e+02°)
2.63633138582505e+05	(4.92873756451834e+01dB,1.76156122659152e+02°)
2.64240875732161e+05	(4.92874135726190e+01dB,1.76147242419541e+02°)
2.64850013860636e+05	(4.92874516743756e+01dB,1.76138341575865e+02°)
2.65460556197520e+05	(4.92874899512539e+01dB,1.76129420079702e+02°)
2.66072505979847e+05	(4.92875284040486e+01dB,1.76120477882512e+02°)
2.66685866452114e+05	(4.92875670335720e+01dB,1.76111514935635e+02°)
2.67300640866297e+05	(4.92876058406281e+01dB,1.76102531190323e+02°)
2.67916832481869e+05	(4.92876448260315e+01dB,1.76093526597766e+02°)
2.68534444565817e+05	(4.92876839905953e+01dB,1.76084501108714e+02°)
2.69153480392657e+05	(4.92877233351452e+01dB,1.76075454674205e+02°)
2.69773943244458e+05	(4.92877628604987e+01dB,1.76066387244984e+02°)
2.70395836410850e+05	(4.92878025674854e+01dB,1.76057298771673e+02°)
2.71019163189050e+05	(4.92878424569348e+01dB,1.76048189204658e+02°)
2.71643926883874e+05	(4.92878825296824e+01dB,1.76039058494556e+02°)
2.72270130807756e+05	(4.92879227865667e+01dB,1.76029906591419e+02°)
2.72897778280769e+05	(4.92879632284296e+01dB,1.76020733445445e+02°)
2.73526872630636e+05	(4.92880038561176e+01dB,1.76011539006710e+02°)
2.74157417192753e+05	(4.92880446704797e+01dB,1.76002323225078e+02°)
2.74789415310204e+05	(4.92880856723731e+01dB,1.75993086050348e+02°)
2.75422870333781e+05	(4.92881268626506e+01dB,1.75983827432111e+02°)
2.76057785621999e+05	(4.92881682421733e+01dB,1.75974547320011e+02°)
2.76694164541116e+05	(4.92882098118120e+01dB,1.75965245663358e+02°)
2.77332010465148e+05	(4.92882515724338e+01dB,1.75955922411519e+02°)
2.77971326775893e+05	(4.92882935249093e+01dB,1.75946577513587e+02°)
2.78612116862941e+05	(4.92883356701178e+01dB,1.75937210918559e+02°)
2.79254384123698e+05	(4.92883780089393e+01dB,1.75927822575429e+02°)
2.79898131963400e+05	(4.92884205422598e+01dB,1.75918412432944e+02°)
2.80543363795135e+05	(4.92884632709728e+01dB,1.75908980439754e+02°)
2.81190083039858e+05	(4.92885061959630e+01dB,1.75899526544417e+02°)
2.81838293126409e+05	(4.92885493181322e+01dB,1.75890050695393e+02°)
2.82487997491534e+05	(4.92885926383829e+01dB,1.75880552840831e+02°)
2.83139199579901e+05	(4.92886361576169e+01dB,1.75871032928999e+02°)
2.83791902844119e+05	(4.92886798767473e+01dB,1.75861490907821e+02°)
2.84446110744755e+05	(4.92887237966855e+01dB,1.75851926725313e+02°)
2.85101826750354e+05	(4.92887679183499e+01dB,1.75842340329142e+02°)
2.85759054337458e+05	(4.92888122426639e+01dB,1.75832731667096e+02°)
2.86417796990621e+05	(4.92888567705486e+01dB,1.75823100686400e+02°)
2.87078058202432e+05	(4.92889015029374e+01dB,1.75813447334741e+02°)
2.87739841473530e+05	(4.92889464407656e+01dB,1.75803771559239e+02°)
2.88403150312623e+05	(4.92889915849724e+01dB,1.75794073307135e+02°)
2.89067988236510e+05	(4.92890369364975e+01dB,1.75784352525226e+02°)
2.89734358770095e+05	(4.92890824962911e+01dB,1.75774609160490e+02°)
2.90402265446407e+05	(4.92891282653023e+01dB,1.75764843159654e+02°)
2.91071711806623e+05	(4.92891742444902e+01dB,1.75755054469307e+02°)
2.91742701400079e+05	(4.92892204348104e+01dB,1.75745243035975e+02°)
2.92415237784296e+05	(4.92892668372294e+01dB,1.75735408805985e+02°)
2.93089324524994e+05	(4.92893134527162e+01dB,1.75725551725406e+02°)
2.93764965196115e+05	(4.92893602822445e+01dB,1.75715671740459e+02°)
2.94442163379838e+05	(4.92894073267903e+01dB,1.75705768797140e+02°)
2.95120922666600e+05	(4.92894545873370e+01dB,1.75695842841083e+02°)
2.95801246655116e+05	(4.92895020648684e+01dB,1.75685893818048e+02°)
2.96483138952396e+05	(4.92895497603784e+01dB,1.75675921673562e+02°)
2.97166603173764e+05	(4.92895976748609e+01dB,1.75665926353115e+02°)
2.97851642942880e+05	(4.92896458093158e+01dB,1.75655907801868e+02°)
2.98538261891757e+05	(4.92896941647489e+01dB,1.75645865964943e+02°)
2.99226463660780e+05	(4.92897427421641e+01dB,1.75635800787459e+02°)
2.99916251898726e+05	(4.92897915425820e+01dB,1.75625712214166e+02°)
3.00607630262784e+05	(4.92898405670138e+01dB,1.75615600189846e+02°)
3.01300602418573e+05	(4.92898898164849e+01dB,1.75605464659108e+02°)
3.01995172040162e+05	(4.92899392920252e+01dB,1.75595305566424e+02°)
3.02691342810091e+05	(4.92899889946639e+01dB,1.75585122856031e+02°)
3.03389118419387e+05	(4.92900389254362e+01dB,1.75574916472126e+02°)
3.04088502567588e+05	(4.92900890853825e+01dB,1.75564686358800e+02°)
3.04789498962759e+05	(4.92901394755519e+01dB,1.75554432459907e+02°)
3.05492111321511e+05	(4.92901900969965e+01dB,1.75544154719260e+02°)
3.06196343369028e+05	(4.92902409507668e+01dB,1.75533853080435e+02°)
3.06902198839076e+05	(4.92902920379246e+01dB,1.75523527486965e+02°)
3.07609681474031e+05	(4.92903433595345e+01dB,1.75513177882144e+02°)
3.08318795024895e+05	(4.92903949166681e+01dB,1.75502804209226e+02°)
3.09029543251319e+05	(4.92904467103979e+01dB,1.75492406411255e+02°)
3.09741929921617e+05	(4.92904987418013e+01dB,1.75481984431103e+02°)
3.10455958812795e+05	(4.92905510119666e+01dB,1.75471538211632e+02°)
3.11171633710561e+05	(4.92906035219808e+01dB,1.75461067695392e+02°)
3.11888958409353e+05	(4.92906562729365e+01dB,1.75450572824962e+02°)
3.12607936712354e+05	(4.92907092659353e+01dB,1.75440053542642e+02°)
3.13328572431517e+05	(4.92907625020787e+01dB,1.75429509790620e+02°)
3.14050869387580e+05	(4.92908159824769e+01dB,1.75418941511113e+02°)
3.14774831410090e+05	(4.92908697082437e+01dB,1.75408348645885e+02°)
3.15500462337421e+05	(4.92909236804970e+01dB,1.75397731136727e+02°)
3.16227766016796e+05	(4.92909779003604e+01dB,1.75387088925249e+02°)
3.16956746304307e+05	(4.92910323689650e+01dB,1.75376421953019e+02°)
3.17687407064935e+05	(4.92910870874420e+01dB,1.75365730161357e+02°)
3.18419752172571e+05	(4.92911420569300e+01dB,1.75355013491506e+02°)
3.19153785510034e+05	(4.92911972785772e+01dB,1.75344271884316e+02°)
3.19889510969098e+05	(4.92912527535291e+01dB,1.75333505280911e+02°)
3.20626932450504e+05	(4.92913084829410e+01dB,1.75322713621951e+02°)
3.21366053863989e+05	(4.92913644679746e+01dB,1.75311896848053e+02°)
3.22106879128301e+05	(4.92914207097936e+01dB,1.75301054899652e+02°)
3.22849412171221e+05	(4.92914772095650e+01dB,1.75290187717032e+02°)
3.23593656929586e+05	(4.92915339684701e+01dB,1.75279295240434e+02°)
3.24339617349307e+05	(4.92915909876859e+01dB,1.75268377409915e+02°)
3.25087297385392e+05	(4.92916482683979e+01dB,1.75257434165133e+02°)
3.25836701001966e+05	(4.92917058117986e+01dB,1.75246465445879e+02°)
3.26587832172293e+05	(4.92917636190867e+01dB,1.75235471191864e+02°)
3.27340694878795e+05	(4.92918216914604e+01dB,1.75224451342292e+02°)
3.28095293113076e+05	(4.92918800301293e+01dB,1.75213405836536e+02°)
3.28851630875940e+05	(4.92919386363068e+01dB,1.75202334613709e+02°)
3.29609712177414e+05	(4.92919975112087e+01dB,1.75191237612664e+02°)
3.30369541036771e+05	(4.92920566560609e+01dB,1.75180114772243e+02°)
3.31131121482547e+05	(4.92921160720929e+01dB,1.75168966031137e+02°)
3.31894457552566e+05	(4.92921757605383e+01dB,1.75157791327772e+02°)
3.32659553293961e+05	(4.92922357226369e+01dB,1.75146590600493e+02°)
3.33426412763191e+05	(4.92922959596370e+01dB,1.75135363787526e+02°)
3.34195040026070e+05	(4.92923564727889e+01dB,1.75124110826978e+02°)
3.34965439157783e+05	(4.92924172633501e+01dB,1.75112831656510e+02°)
3.35737614242910e+05	(4.92924783325827e+01dB,1.75101526213989e+02°)
3.36511569375446e+05	(4.92925396817533e+01dB,1.75090194436870e+02°)
3.37287308658824e+05	(4.92926013121400e+01dB,1.75078836262709e+02°)
3.38064836205937e+05	(4.92926632250192e+01dB,1.75067451628534e+02°)
3.38844156139158e+05	(4.92927254216794e+01dB,1.75056040471659e+02°)
3.39625272590363e+05	(4.92927879034088e+01dB,1.75044602728870e+02°)
3.40408189700956e+05	(4.92928506715076e+01dB,1.75033138336979e+02°)
3.41192911621883e+05	(4.92929137272757e+01dB,1.75021647232636e+02°)
3.41979442513663e+05	(4.92929770720254e+01dB,1.75010129352149e+02°)
3.42767786546405e+05	(4.92930407070679e+01dB,1.74998584631960e+02°)
3.43557947899829e+05	(4.92931046337241e+01dB,1.74987013008090e+02°)
3.44349930763293e+05	(4.92931688533229e+01dB,1.74975414416624e+02°)
3.45143739335810e+05	(4.92932333671946e+01dB,1.74963788793260e+02°)
3.45939377826076e+05	(4.92932981766807e+01dB,1.74952136073795e+02°)
3.46736850452485e+05	(4.92933632831202e+01dB,1.74940456193450e+02°)
3.47536161443160e+05	(4.92934286878663e+01dB,1.74928749087812e+02°)
3.48337315035965e+05	(4.92934943922762e+01dB,1.74917014691848e+02°)
3.49140315478540e+05	(4.92935603977115e+01dB,1.74905252940667e+02°)
3.49945167028311e+05	(4.92936267055414e+01dB,1.74893463769057e+02°)
3.50751873952521e+05	(4.92936933171389e+01dB,1.74881647111723e+02°)
3.51560440528251e+05	(4.92937602338852e+01dB,1.74869802903085e+02°)
3.52370871042440e+05	(4.92938274571704e+01dB,1.74857931077472e+02°)
3.53183169791910e+05	(4.92938949883837e+01dB,1.74846031569129e+02°)
3.53997341083387e+05	(4.92939628289261e+01dB,1.74834104311975e+02°)
3.54813389233528e+05	(4.92940309802026e+01dB,1.74822149239879e+02°)
3.55631318568938e+05	(4.92940994436272e+01dB,1.74810166286581e+02°)
3.56451133426196e+05	(4.92941682206165e+01dB,1.74798155385456e+02°)
3.57272838151881e+05	(4.92942373125965e+01dB,1.74786116469828e+02°)
3.58096437102588e+05	(4.92943067209958e+01dB,1.74774049472931e+02°)
3.58921934644957e+05	(4.92943764472534e+01dB,1.74761954327749e+02°)
3.59749335155694e+05	(4.92944464928126e+01dB,1.74749830967054e+02°)
3.60578643021594e+05	(4.92945168591246e+01dB,1.74737679323491e+02°)
3.61409862639565e+05	(4.92945875476450e+01dB,1.74725499329528e+02°)
3.62242998416650e+05	(4.92946585598388e+01dB,1.74713290917623e+02°)
3.63078054770053e+05	(4.92947298971726e+01dB,1.74701054019664e+02°)
3.63915036127158e+05	(4.92948015611241e+01dB,1.74688788567723e+02°)
3.64753946925559e+05	(4.92948735531797e+01dB,1.74676494493617e+02°)
3.65594791613076e+05	(4.92949458748243e+01dB,1.74664171728951e+02°)
3.66437574647784e+05	(4.92950185275544e+01dB,1.74651820205075e+02°)
3.67282300498035e+05	(4.92950915128746e+01dB,1.74639439853324e+02°)
3.68128973642482e+05	(4.92951648322929e+01dB,1.74627030604776e+02°)
3.68977598570101e+05	(4.92952384873287e+01dB,1.74614592390413e+02°)
3.69828179780216e+05	(4.92953124795022e+01dB,1.74602125140800e+02°)
3.70680721782526e+05	(4.92953868103434e+01dB,1.74589628786606e+02°)
3.71535229097122e+05	(4.92954614813883e+01dB,1.74577103258160e+02°)
3.72391706254518e+05	(4.92955364941813e+01dB,1.74564548485736e+02°)
3.73250157795670e+05	(4.92956118502739e+01dB,1.74551964399345e+02°)
3.74110588272003e+05	(4.92956875512219e+01dB,1.74539350928780e+02°)
3.74973002245433e+05	(4.92957635985902e+01dB,1.74526708003693e+02°)
3.75837404288393e+05	(4.92958399939488e+01dB,1.74514035553558e+02°)
3.76703798983858e+05	(4.92959167388779e+01dB,1.74501333507787e+02°)
3.77572190925365e+05	(4.92959938349605e+01dB,1.74488601795491e+02°)
3.78442584717042e+05	(4.92960712837880e+01dB,1.74475840345474e+02°)
3.79314984973631e+05	(4.92961490869640e+01dB,1.74463049086602e+02°)
3.80189396320510e+05	(4.92962272460912e+01dB,1.74450227947396e+02°)
3.81065823393721e+05	(4.92963057627854e+01dB,1.74437376856357e+02°)
3.81944270839995e+05	(4.92963846386638e+01dB,1.74424495741512e+02°)
3.82824743316771e+05	(4.92964638753572e+01dB,1.74411584531118e+02°)
3.83707245492227e+05	(4.92965434745011e+01dB,1.74398643152788e+02°)
3.84591782045301e+05	(4.92966234377355e+01dB,1.74385671534242e+02°)
3.85478357665720e+05	(4.92967037667133e+01dB,1.74372669603096e+02°)
3.86366977054017e+05	(4.92967844630898e+01dB,1.74359637286402e+02°)
3.87257644921565e+05	(4.92968655285281e+01dB,1.74346574511402e+02°)
3.88150365990596e+05	(4.92969469647039e+01dB,1.74333481204939e+02°)
3.89045144994228e+05	(4.92970287732901e+01dB,1.74320357293711e+02°)
3.89941986676490e+05	(4.92971109559789e+01dB,1.74307202704393e+02°)
3.90840895792349e+05	(4.92971935144631e+01dB,1.74294017363131e+02°)
3.91741877107730e+05	(4.92972764504433e+01dB,1.74280801196137e+02°)
3.92644935399546e+05	(4.92973597656296e+01dB,1.74267554129345e+02°)
3.93550075455724e+05	(4.92974434617380e+01dB,1.74254276088626e+02°)
3.94457302075225e+05	(4.92975275404937e+01dB,1.74240966999531e+02°)
3.95366620068074e+05	(4.92976120036301e+01dB,1.74227626787286e+02°)
3.96278034255385e+05	(4.92976968528829e+01dB,1.74214255377271e+02°)
3.97191549469386e+05	(4.92977820900042e+01dB,1.74200852694369e+02°)
3.98107170553443e+05	(4.92978677167455e+01dB,1.74187418663352e+02°)
3.99024902362088e+05	(4.92979537348694e+01dB,1.74173953208888e+02°)
3.99944749761043e+05	(4.92980401461510e+01dB,1.74160456255355e+02°)
4.00866717627248e+05	(4.92981269523658e+01dB,1.74146927727118e+02°)
4.01790810848885e+05	(4.92982141553017e+01dB,1.74133367548032e+02°)
4.02717034325404e+05	(4.92983017567513e+01dB,1.74119775641843e+02°)
4.03645392967550e+05	(4.92983897585179e+01dB,1.74106151932320e+02°)
4.04575891697387e+05	(4.92984781624123e+01dB,1.74092496342765e+02°)
4.05508535448328e+05	(4.92985669702522e+01dB,1.74078808796638e+02°)
4.06443329165157e+05	(4.92986561838611e+01dB,1.74065089216665e+02°)
4.07380277804057e+05	(4.92987458050790e+01dB,1.74051337525815e+02°)
4.08319386332636e+05	(4.92988358357468e+01dB,1.74037553646721e+02°)
4.09260659729955e+05	(4.92989262777122e+01dB,1.74023737501772e+02°)
4.10204102986551e+05	(4.92990171328350e+01dB,1.74009889013242e+02°)
4.11149721104466e+05	(4.92991084029850e+01dB,1.73996008103065e+02°)
4.12097519097274e+05	(4.92992000900343e+01dB,1.73982094693065e+02°)
4.13047501990105e+05	(4.92992921958687e+01dB,1.73968148704858e+02°)
4.13999674819673e+05	(4.92993847223783e+01dB,1.73954170059945e+02°)
4.14954042634306e+05	(4.92994776714654e+01dB,1.73940158679351e+02°)
4.15910610493965e+05	(4.92995710450379e+01dB,1.73926114484166e+02°)
4.16869383470278e+05	(4.92996648450107e+01dB,1.73912037395181e+02°)
4.17830366646564e+05	(4.92997590733114e+01dB,1.73897927333025e+02°)
4.18793565117861e+05	(4.92998537318744e+01dB,1.73883784217891e+02°)
4.19758983990950e+05	(4.92999488226410e+01dB,1.73869607970173e+02°)
4.20726628384386e+05	(4.93000443475635e+01dB,1.73855398509598e+02°)
4.21696503428524e+05	(4.93001403085989e+01dB,1.73841155756002e+02°)
4.22668614265545e+05	(4.93002367077195e+01dB,1.73826879628918e+02°)
4.23642966049483e+05	(4.93003335468984e+01dB,1.73812570047716e+02°)
4.24619563946254e+05	(4.93004308281235e+01dB,1.73798226931505e+02°)
4.25598413133684e+05	(4.93005285533892e+01dB,1.73783850198995e+02°)
4.26579518801534e+05	(4.93006267246979e+01dB,1.73769439769099e+02°)
4.27562886151527e+05	(4.93007253440615e+01dB,1.73754995560194e+02°)
4.28548520397380e+05	(4.93008244135031e+01dB,1.73740517490483e+02°)
4.29536426764828e+05	(4.93009239350468e+01dB,1.73726005478004e+02°)
4.30526610491651e+05	(4.93010239107391e+01dB,1.73711459440761e+02°)
4.31519076827705e+05	(4.93011243426204e+01dB,1.73696879295982e+02°)
4.32513831034949e+05	(4.93012252327528e+01dB,1.73682264961521e+02°)
4.33510878387469e+05	(4.93013265832002e+01dB,1.73667616354308e+02°)
4.34510224171511e+05	(4.93014283960352e+01dB,1.73652933391241e+02°)
4.35511873685508e+05	(4.93015306733443e+01dB,1.73638215989139e+02°)
4.36515832240105e+05	(4.93016334172199e+01dB,1.73623464064411e+02°)
4.37522105158191e+05	(4.93017366297627e+01dB,1.73608677533581e+02°)
4.38530697774925e+05	(4.93018403130848e+01dB,1.73593856312468e+02°)
4.39541615437763e+05	(4.93019444693091e+01dB,1.73579000317053e+02°)
4.40554863506492e+05	(4.93020491005616e+01dB,1.73564109462856e+02°)
4.41570447353251e+05	(4.93021542089852e+01dB,1.73549183665359e+02°)
4.42588372362565e+05	(4.93022597967260e+01dB,1.73534222839776e+02°)
4.43608643931371e+05	(4.93023658659451e+01dB,1.73519226900949e+02°)
4.44631267469047e+05	(4.93024724188052e+01dB,1.73504195763636e+02°)
4.45656248397441e+05	(4.93025794574882e+01dB,1.73489129342371e+02°)
4.46683592150901e+05	(4.93026869841785e+01dB,1.73474027551359e+02°)
4.47713304176300e+05	(4.93027950010722e+01dB,1.73458890304825e+02°)
4.48745389933070e+05	(4.93029035103772e+01dB,1.73443717516467e+02°)
4.49779854893225e+05	(4.93030125143034e+01dB,1.73428509099557e+02°)
4.50816704541397e+05	(4.93031220150827e+01dB,1.73413264968021e+02°)
4.51855944374859e+05	(4.93032320149477e+01dB,1.73397985034568e+02°)
4.52897579903557e+05	(4.93033425161400e+01dB,1.73382669212318e+02°)
4.53941616650140e+05	(4.93034535209159e+01dB,1.73367317413759e+02°)
4.54988060149985e+05	(4.93035650315432e+01dB,1.73351929551393e+02°)
4.56036915951232e+05	(4.93036770502904e+01dB,1.73336505537390e+02°)
4.57088189614811e+05	(4.93037895794428e+01dB,1.73321045283833e+02°)
4.58141886714469e+05	(4.93039026212980e+01dB,1.73305548702267e+02°)
4.59198012836804e+05	(4.93040161781546e+01dB,1.73290015704203e+02°)
4.60256573581291e+05	(4.93041302523326e+01dB,1.73274446201062e+02°)
4.61317574560315e+05	(4.93042448461534e+01dB,1.73258840103625e+02°)
4.62381021399195e+05	(4.93043599619499e+01dB,1.73243197322685e+02°)
4.63446919736223e+05	(4.93044756020686e+01dB,1.73227517768998e+02°)
4.64515275222684e+05	(4.93045917688639e+01dB,1.73211801352623e+02°)
4.65586093522893e+05	(4.93047084647009e+01dB,1.73196047983730e+02°)
4.66659380314223e+05	(4.93048256919544e+01dB,1.73180257572045e+02°)
4.67735141287132e+05	(4.93049434530105e+01dB,1.73164430027203e+02°)
4.68813382145199e+05	(4.93050617502626e+01dB,1.73148565258442e+02°)
4.69894108605149e+05	(4.93051805861237e+01dB,1.73132663175059e+02°)
4.70977326396887e+05	(4.93052999630043e+01dB,1.73116723685545e+02°)
4.72063041263524e+05	(4.93054198833327e+01dB,1.73100746698760e+02°)
4.73151258961414e+05	(4.93055403495481e+01dB,1.73084732122850e+02°)
4.74241985260178e+05	(4.93056613641014e+01dB,1.73068679866179e+02°)
4.75335225942738e+05	(4.93057829294486e+01dB,1.73052589836242e+02°)
4.76430986805349e+05	(4.93059050480598e+01dB,1.73036461940905e+02°)
4.77529273657624e+05	(4.93060277224184e+01dB,1.73020296087470e+02°)
4.78630092322571e+05	(4.93061509550113e+01dB,1.73004092182887e+02°)
4.79733448636621e+05	(4.93062747483447e+01dB,1.72987850134163e+02°)
4.80839348449661e+05	(4.93063991049301e+01dB,1.72971569847843e+02°)
4.81947797625059e+05	(4.93065240272896e+01dB,1.72955251230166e+02°)
4.83058802039704e+05	(4.93066495179624e+01dB,1.72938894187431e+02°)
4.84172367584031e+05	(4.93067755794914e+01dB,1.72922498625154e+02°)
4.85288500162052e+05	(4.93069022144316e+01dB,1.72906064449122e+02°)
4.86407205691393e+05	(4.93070294253556e+01dB,1.72889591564759e+02°)
4.87528490103317e+05	(4.93071572148390e+01dB,1.72873079876806e+02°)
4.88652359342764e+05	(4.93072855854735e+01dB,1.72856529290274e+02°)
4.89778819368377e+05	(4.93074145398603e+01dB,1.72839939709758e+02°)
4.90907876152534e+05	(4.93075440806121e+01dB,1.72823311039321e+02°)
4.92039535681381e+05	(4.93076742103534e+01dB,1.72806643183140e+02°)
4.93173803954866e+05	(4.93078049317195e+01dB,1.72789936045023e+02°)
